q,atoms,attrs,lpbound,t_lp,pairs,t_p,lb,t_lb,truth,t_t,terr
jobrange.307,3,4,23366791.534060646,1.3867392539978027,4517972.000000001,0.5519371032714844,2567162,0.623499870300293,2798047.0,0.1350553035736084,
jobrange.308,3,4,44839.24071352006,7.734806060791016,2256.0,1.1562378406524658,567,0.8526582717895508,567.0,0.052825927734375,
jobrange.309,3,4,61.77896887721724,0.45473313331604004,3.0,0.11481714248657227,2,0.07399201393127441,2.0,0.030493736267089844,
jobrange.310,3,4,1604885.242614346,7.739069700241089,112850.84844925416,1.0996618270874023,10381,0.7266857624053955,10381.0,0.04197120666503906,
jobrange.311,3,4,144197547.55039713,2.219748020172119,52269793.00000006,0.5052142143249512,895552,0.4447157382965088,9132448.0,0.2023637294769287,
jobrange.312,3,4,35623.737557265726,7.6965172290802,526.9999999999998,1.0942480564117432,38,0.7192518711090088,38.0,0.03603649139404297,
jobrange.313,3,4,5672.065447643827,1.0680274963378906,3.0,0.2750999927520752,3,0.1789417266845703,3.0,0.03485417366027832,
jobrange.314,3,4,201234215.63871875,3.46659255027771,32193590.83376988,0.7258124351501465,175526,0.45026636123657227,1845215.0,0.08619284629821777,
jobrange.315,3,4,95727654.02455308,1.5721445083618164,23844373.157935794,0.39423704147338867,241053,0.3029196262359619,658076.0,0.09791159629821777,
jobrange.316,3,4,1425617.2247274998,7.767480373382568,80828.84201414228,1.1073248386383057,8739,0.7376933097839355,8739.0,0.037806034088134766,
jobrange.317,3,4,37543.423141617626,1.036221981048584,1667.7818109275931,0.1863558292388916,102,0.14378666877746582,102.0,0.04586029052734375,
jobrange.318,3,4,180497.3791763491,3.1594271659851074,17088.99999999998,0.6283590793609619,4341,0.4978485107421875,4341.0,0.061827898025512695,
jobrange.319,3,4,4776210.352770486,0.7163417339324951,990793.9999999993,0.2398688793182373,448828,0.2838444709777832,454972.0,0.12153983116149902,
jobrange.320,3,4,7428210.88522704,0.7120294570922852,33480.000000000015,0.1545875072479248,464,0.1135568618774414,1915.0,0.07312464714050293,
jobrange.321,3,4,26724682.631384443,0.9265561103820801,1693055.1216571948,0.38236045837402344,32482,0.26010799407958984,64164.0,0.11295676231384277,
jobrange.322,3,4,521051967.2990677,8.164267539978027,141932980.66004047,1.3118255138397217,859946,0.869483470916748,11262410.0,0.22600626945495605,
jobrange.323,3,4,587.8910765734329,0.3026087284088135,4.999999999999999,0.00683903694152832,1,0.0027251243591308594,1.0,0.07133340835571289,
jobrange.324,3,4,51876733.02069184,1.6875851154327393,8848626.99999999,0.6452889442443848,2571984,0.8254833221435547,5544915.0,0.10971474647521973,
jobrange.325,3,4,1079831.4650731205,1.0313172340393066,26456.00000000001,0.1913895606994629,1230,0.1475520133972168,1230.0,0.03648042678833008,
jobrange.326,3,4,400981.1224140029,1.0650296211242676,25176.297268501035,0.19515681266784668,1137,0.1584336757659912,1137.0,0.042391061782836914,
jobrange.327,3,4,227571618.28483808,3.5082077980041504,78762882.00000004,0.8162322044372559,3315297,0.6535665988922119,43082696.0,0.22493267059326172,
jobrange.328,3,4,7603.36635971199,0.5632669925689697,85.0,0.12235212326049805,23,0.18511033058166504,23.0,0.10305619239807129,
jobrange.329,3,4,364835.6517392463,1.1169538497924805,2472.0,0.27773213386535645,39,0.1895442008972168,39.0,0.041632652282714844,
jobrange.330,3,4,131908.09406685832,0.9841325283050537,12393.000000000007,0.28264713287353516,672,0.2396531105041504,672.0,0.058470964431762695,
jobrange.331,2,3,1943384.4093467512,0.9066462516784668,570293.0,0.29232048988342285,570293,0.2498621940612793,570293.0,0.14721441268920898,
jobrange.332,2,3,689455.6956950638,1.063736915588379,13899.000000000002,0.18187332153320312,13899,0.1451566219329834,13899.0,0.030884981155395508,
jobrange.333,2,3,62541.83931407609,0.9340176582336426,1416.9999999999993,0.1773819923400879,1417,0.1296367645263672,1417.0,0.07883858680725098,
jobrange.334,2,3,54041.6853874921,7.725719213485718,1116.9999999999998,1.0722756385803223,1117,0.7172927856445312,1117.0,0.045793771743774414,
jobrange.335,2,3,50.000001817012986,0.1703321933746338,1.0,0.033046722412109375,1,0.0247955322265625,1.0,0.08658647537231445,
jobrange.336,2,3,6466661.875029889,2.9938998222351074,1194423.0000000005,0.5604648590087891,1194423,0.3694913387298584,1194423.0,0.040245771408081055,
jobrange.337,2,3,12669332.999999998,3.1019186973571777,5453161.999999996,0.7054483890533447,5453162,0.5704505443572998,5453162.0,0.1145334243774414,
jobrange.338,2,3,4497952.440522018,7.573213338851929,509384.99999999953,1.0874242782592773,509385,0.7234625816345215,509385.0,0.08296942710876465,
jobrange.339,2,3,3355191.446861607,7.673715114593506,351093.0000000004,1.0753650665283203,351093,0.7245452404022217,351093.0,0.02906060218811035,
jobrange.340,2,3,2048467.7505694896,1.648766279220581,195877.00000000017,0.4091818332672119,195877,0.26193690299987793,195877.0,0.0606689453125,
jobrange.341,2,3,126827.14155365745,0.36972522735595703,6237.000000000001,0.11372756958007812,6237,0.11077618598937988,6237.0,0.10288858413696289,
jobrange.342,2,3,236039.7978509547,2.991199016571045,5906.000000000003,0.522235631942749,5906,0.3222048282623291,5906.0,0.04388880729675293,
jobrange.343,2,3,2766749.596638627,1.0075039863586426,304136.0,0.30475687980651855,304136,0.23572349548339844,304136.0,0.06898069381713867,
jobrange.344,2,3,545029.7110433513,1.0757486820220947,23480.99999999999,0.2698085308074951,23481,0.18569612503051758,23481.0,0.0731496810913086,
jobrange.345,2,3,3901744.9742852394,1.2728254795074463,1279582.0000000007,0.35076093673706055,1279582,0.31736207008361816,1279582.0,0.10601425170898438,
jobrange.346,2,3,1381341.9271809554,0.8756129741668701,381740.9999999996,0.3727118968963623,381741,0.3259155750274658,381741.0,0.08066439628601074,
jobrange.347,2,3,32261.616331745936,1.825953483581543,590.0000000000002,0.40388989448547363,590,0.2436511516571045,590.0,0.0680549144744873,
jobrange.348,2,3,5964.590195163458,0.7566084861755371,21.000000000000007,0.07216477394104004,21,0.05466461181640625,21.0,0.0893392562866211,
jobrange.349,2,3,870458.9747349094,7.717921733856201,50955.99999999998,1.0773749351501465,50956,0.7206130027770996,50956.0,0.05315971374511719,
jobrange.350,2,3,1740.9999999999995,7.798222064971924,17.999999999999996,1.0613512992858887,18,0.709256649017334,18.0,0.058852434158325195,
jobrange.351,2,3,103723.77564452698,2.9000425338745117,1428.9999999999998,0.5283181667327881,1429,0.32095766067504883,1429.0,0.04683327674865723,
jobrange.352,2,3,7451302.999999982,2.238779306411743,3340157.9999999977,0.6017677783966064,3340158,0.49524736404418945,3340158.0,0.1314094066619873,
jobrange.353,2,3,3716.254177325548,1.0961382389068604,2.0,0.26371192932128906,2,0.18154597282409668,2.0,0.05319046974182129,
jobrange.354,2,3,8054423.045685137,2.923704147338867,1728855.0000000005,0.5836284160614014,1728855,0.39250636100769043,1728855.0,0.0997316837310791,
jobrange.355,2,3,8961931.09669633,2.959930896759033,2453767.0,0.5932824611663818,2453767,0.4106738567352295,2453767.0,0.09805440902709961,
jobrange.356,2,3,2503848.6416753847,7.619368076324463,218822.0,1.0809342861175537,218822,0.7320916652679443,218822.0,0.07802629470825195,
jobrange.357,2,3,52.996662741174426,0.4618253707885742,1.0,0.09649896621704102,1,0.06233096122741699,1.0,0.0921933650970459,
jobrange.358,2,3,356771.1173903543,2.9961771965026855,11518.999999999998,0.5295121669769287,11519,0.33158421516418457,11519.0,0.037877798080444336,
jobrange.359,2,3,460455.0000000001,0.7100734710693359,252200.00000000006,0.2912566661834717,252200,0.36337900161743164,252200.0,0.12407755851745605,
jobrange.360,2,3,787050.0000000023,0.8190674781799316,533774.0000000006,0.39142799377441406,533774,0.4108407497406006,533774.0,0.0863807201385498,
jobrange.361,2,3,311804.8264439625,2.953249931335449,17410.000000000007,0.522636890411377,17410,0.32448887825012207,17410.0,0.03181290626525879,
jobrange.362,2,3,616599.0000000006,0.9520704746246338,389742.9999999999,0.28400540351867676,389743,0.33060550689697266,389743.0,0.07308030128479004,
jobrange.363,2,3,943.9999999999997,2.943347930908203,8.0,0.5214142799377441,8,0.32152724266052246,8.0,0.0494384765625,
jobrange.364,2,3,1740.9999999999995,7.695890188217163,17.999999999999996,1.0743637084960938,18,0.7183985710144043,18.0,0.05849170684814453,
jobrange.365,2,3,65127.08639662254,0.20067429542541504,298.0000000000001,0.019258737564086914,298,0.012627124786376953,298.0,0.09074115753173828,
jobrange.366,2,3,4418953.803108048,2.9708690643310547,425034.99999999994,0.5459296703338623,425035,0.34981656074523926,425035.0,0.059484004974365234,
jobrange.367,2,3,1970850.1061690024,2.9009931087493896,122817.00000000006,0.5322577953338623,122817,0.3314805030822754,122817.0,0.03442215919494629,
jobrange.368,2,3,219349.8785451741,7.582483530044556,5809.999999999999,1.080845594406128,5810,0.7154831886291504,5810.0,0.06067395210266113,
jobrange.369,2,3,135.0,0.8483209609985352,3.0,0.22658205032348633,3,0.15444326400756836,3.0,0.06406593322753906,
jobrange.370,2,3,1705.843084456645,0.7387893199920654,17.999999999999996,0.2386927604675293,18,0.16889500617980957,18.0,0.06372928619384766,
jobrange.371,2,3,1740.9999999999995,7.759654998779297,70.0,1.0779917240142822,70,0.7209935188293457,70.0,0.07394886016845703,
jobrange.372,2,3,6678.651718071749,0.5111711025238037,11.0,0.1073465347290039,11,0.0754709243774414,11.0,0.11445188522338867,
jobrange.373,2,3,3127.9183204258497,0.4723985195159912,48.0,0.10587310791015625,48,0.07609915733337402,48.0,0.042566776275634766,
jobrange.374,2,3,10970.052219185294,0.972031831741333,55.000000000000014,0.1525726318359375,55,0.11385583877563477,55.0,0.0768270492553711,
jobrange.375,2,3,116700.0000000001,0.7330594062805176,50482.999999999985,0.18003416061401367,50483,0.21021556854248047,50483.0,0.12463617324829102,
jobrange.376,2,3,2250833.627875653,1.5181097984313965,282500.9999999999,0.2803823947906494,282501,0.1955246925354004,282501.0,0.0943450927734375,
jobrange.377,2,3,609.9999999999999,1.8359248638153076,7.0,0.3907437324523926,7,0.24495816230773926,7.0,0.03650212287902832,
jobrange.378,2,3,177473.7973678651,7.721060514450073,3927.999999999998,1.0756275653839111,3928,0.7344725131988525,3928.0,0.043399810791015625,
jobrange.379,2,3,276394.9999999998,0.5424396991729736,91712.99999999996,0.15027499198913574,91713,0.17098546028137207,91713.0,0.06173110008239746,
jobrange.380,2,3,121094.50978567275,7.702882528305054,3077.0,1.077146291732788,3077,0.7191040515899658,3077.0,0.036026716232299805,
jobrange.381,2,3,11607369.710400738,2.9980812072753906,3691976.9999999995,0.6481587886810303,3691977,0.4781789779663086,3691977.0,0.11504149436950684,
jobrange.382,2,3,1815.1861895652298,1.3573217391967773,4.0,0.1825563907623291,4,0.13656926155090332,4.0,0.0912621021270752,
jobrange.383,2,3,1729.0000024736937,1.0702259540557861,4.999999999999999,0.2639608383178711,5,0.1787121295928955,5.0,0.04069375991821289,
jobrange.384,2,3,4322871.999999997,0.9748599529266357,724755.0000000007,0.2320547103881836,724755,0.20778322219848633,724755.0,0.06191587448120117,
jobrange.385,2,3,5049465.999999984,1.4778120517730713,1453568.0000000012,0.30388593673706055,1453568,0.2740006446838379,1453568.0,0.12570714950561523,
jobrange.386,3,4,546637.8111535006,0.7055840492248535,101517.99999999993,0.2519416809082031,16290,0.20406246185302734,16453.0,0.10989928245544434,
jobrange.387,3,4,79296.00000000004,3.34885573387146,66.0,0.7458436489105225,24,0.42249584197998047,66.0,0.04793977737426758,
jobrange.388,3,4,1432682.3628448641,0.7783162593841553,143782.02024026559,0.2789437770843506,20943,0.20990872383117676,20998.0,0.0778043270111084,
jobrange.389,3,4,13779337.86541965,2.95029616355896,1442501.5568676745,0.6909499168395996,21295,0.4090709686279297,61236.0,0.049165964126586914,
jobrange.390,3,4,97709200.32125245,8.094365119934082,46132742.38378221,1.3475103378295898,2121220,0.922600507736206,6513655.0,0.15633583068847656,
jobrange.391,3,4,6097930.725643287,1.2845425605773926,2439131.0,0.6224558353424072,1111849,0.6130416393280029,1183124.0,0.07875180244445801,
jobrange.392,3,4,118748.43415314962,1.1136705875396729,880.0000000000013,0.4926140308380127,34,0.30007171630859375,37.0,0.059804677963256836,
jobrange.393,3,4,8854601.666980004,0.9671781063079834,1865512.0957763812,0.43503642082214355,58313,0.31688857078552246,90738.0,0.06459999084472656,
jobrange.394,3,4,789525.9689449158,0.49201512336730957,183337.41590788873,0.2535233497619629,6584,0.1650557518005371,6597.0,0.13943266868591309,
jobrange.395,3,4,479845.4292521809,0.36809659004211426,27045.666127264798,0.156691312789917,2886,0.11941385269165039,2914.0,0.08374285697937012,
jobrange.396,3,4,3414.7670810511063,0.6170804500579834,4.999999999999999,0.22665190696716309,4,0.13526034355163574,4.0,0.04532766342163086,
jobrange.397,3,4,2630398.619443037,0.7706954479217529,754222.8536335963,0.2939765453338623,22706,0.23710393905639648,24827.0,0.0533909797668457,
jobrange.398,3,4,134094669.82007833,8.088972330093384,37791733.77214086,1.3672986030578613,1211360,0.9140667915344238,3417809.0,0.1274251937866211,
jobrange.399,3,4,1353271.0487489176,0.5953047275543213,391787.00000000023,0.2962229251861572,26583,0.24657511711120605,26948.0,0.1015920639038086,
jobrange.400,3,4,13692637.723678393,2.1905100345611572,4208312.394249531,0.6085224151611328,165753,0.38510847091674805,280606.0,0.057460784912109375,
jobrange.401,3,4,17308811.655224722,1.2141435146331787,5805111.000000003,0.4361882209777832,844086,0.43758463859558105,2351354.0,0.08393716812133789,
jobrange.402,3,4,138812.29414574485,1.9858062267303467,132.0,0.5527114868164062,25,0.324709415435791,60.0,0.047566890716552734,
jobrange.403,3,4,27269401.330041934,1.273798942565918,7807577.489631542,0.34357309341430664,149912,0.2612488269805908,643807.0,0.0775599479675293,
jobrange.404,3,4,293718.62498391035,1.2531602382659912,75.99999999999999,0.36289429664611816,17,0.23505902290344238,17.0,0.0729990005493164,
jobrange.405,3,4,21231419.785736524,1.837709665298462,4052004.943817755,0.5662922859191895,74568,0.35387754440307617,198053.0,0.07767105102539062,
jobrange.406,3,4,9545683.656008137,1.3722498416900635,3756481.000000004,0.49256420135498047,152288,0.3517642021179199,244283.0,0.09831070899963379,
jobrange.407,3,4,13252734.667956762,1.060154914855957,364648.6485757364,0.3272838592529297,3002,0.22334837913513184,4021.0,0.08097195625305176,
jobrange.408,3,4,842127.983886184,7.798743486404419,779.9999999999999,1.2644283771514893,103,0.807384729385376,373.0,0.06647968292236328,
jobrange.409,3,4,383521.31533088884,3.0539402961730957,1709.9999999999986,0.6884987354278564,92,0.409393310546875,976.0,0.04818320274353027,
jobrange.410,3,4,937967.1491884945,0.47676610946655273,25450.950489342387,0.21705865859985352,1125,0.13621020317077637,1543.0,0.07383155822753906,
jobrange.411,3,4,21206329.032976553,1.264617681503296,2388926.0023152754,0.2636749744415283,49306,0.19728612899780273,138608.0,0.12221121788024902,
jobrange.412,3,4,51294598.74403934,7.6837451457977295,1654386.4455776329,1.2489519119262695,51464,0.8059005737304688,74384.0,0.04823708534240723,
jobrange.413,3,4,6240022.933183476,1.3859615325927734,42864.00000000005,0.41841745376586914,850,0.27046918869018555,2634.0,0.04639291763305664,
jobrange.414,3,4,15038876.369466642,1.1213643550872803,3914360.8937216685,0.4396207332611084,53254,0.3399937152862549,88508.0,0.07513046264648438,
jobrange.415,3,4,139581102.43827596,8.246089696884155,59557554.28825462,1.4125654697418213,2755859,1.0129480361938477,7554210.0,0.1541306972503662,
jobrange.416,3,4,2469254.270713199,1.4700124263763428,14699.999999999996,0.34407901763916016,174,0.2195587158203125,180.0,0.08258271217346191,
jobrange.417,3,4,27269401.330041934,1.4224510192871094,11921749.999999994,0.5232381820678711,841806,0.6301307678222656,3009286.0,0.12033605575561523,
jobrange.418,3,4,38111592.875855386,2.9868886470794678,9338823.499528592,0.7115201950073242,199563,0.4598362445831299,580911.0,0.08370208740234375,
jobrange.419,3,4,38111592.875855386,3.11617374420166,15325479.010613889,0.7264525890350342,439869,0.482105016708374,1153593.0,0.07641816139221191,
jobrange.420,3,4,42679179.93809821,8.013524532318115,2859256.441011157,1.3300752639770508,37970,0.857560396194458,144301.0,0.08178353309631348,
jobrange.421,3,4,11576886.191477086,1.2667758464813232,1604006.370807824,0.3721942901611328,51429,0.25211381912231445,94203.0,0.0548093318939209,
jobrange.422,3,4,27269401.330041934,1.42936110496521,11921749.999999994,0.4544651508331299,907617,0.47123003005981445,7182827.0,0.12668251991271973,
jobrange.423,3,4,3091530.7895332607,8.145540952682495,9779.999999999993,1.2735016345977783,292,0.8202893733978271,292.0,0.04140210151672363,
jobrange.424,3,4,94577014.23263231,7.991070508956909,27227999.93540982,1.2954070568084717,1058174,0.8804271221160889,3473494.0,0.11237764358520508,
jobrange.425,3,4,97709200.32125245,7.957059144973755,47451624.999999955,1.3004586696624756,2744876,0.9255900382995605,13621307.0,0.155839204788208,
jobrange.426,3,4,9545683.656008137,1.2161107063293457,3756481.000000004,0.5178103446960449,256974,0.40717363357543945,441519.0,0.04996466636657715,
jobrange.427,3,4,541868.3070229253,0.5797088146209717,25531.296546640744,0.19111943244934082,443,0.129547119140625,541.0,0.06428289413452148,
jobrange.428,3,4,34220866.14973095,3.1496400833129883,5712413.236507846,0.7061080932617188,96858,0.4356238842010498,366335.0,0.07001781463623047,
jobrange.429,3,4,12431832.894978791,1.2666032314300537,625173.7768032707,0.5239894390106201,2141,0.3164224624633789,4621.0,0.06016898155212402,
jobrange.430,3,4,14301.53388374741,0.6844563484191895,242.99999999999991,0.23042035102844238,12,0.14957237243652344,12.0,0.0879523754119873,
jobrange.431,3,4,5858520.109491651,1.2028160095214844,2113432.000000001,0.4975759983062744,293999,0.401625394821167,385634.0,0.07734894752502441,
jobrange.432,3,4,2367065.153240481,1.2838959693908691,76973.22312936798,0.3674290180206299,965,0.23974108695983887,1717.0,0.05336356163024902,
jobrange.433,3,4,2439249.5105726663,3.1630289554595947,68219.99999999999,0.7270336151123047,613,0.43695998191833496,1460.0,0.052359580993652344,
jobrange.434,3,4,31761635.271378584,7.801750421524048,3658720.7605225113,1.3174159526824951,78108,0.8296115398406982,161853.0,0.08192801475524902,
jobrange.435,3,4,38111592.875855386,3.3151774406433105,16398833.999999989,0.8200922012329102,2320838,0.677849292755127,9579746.0,0.11956667900085449,
jobrange.436,3,4,54526060.22080516,7.835912227630615,13035698.49362312,1.321009874343872,563481,0.9452061653137207,1034741.0,0.07103633880615234,
jobrange.437,3,4,467929.43008585746,0.5951035022735596,16141.728432829363,0.3405187129974365,351,0.2118384838104248,351.0,0.04564833641052246,
jobrange.438,3,4,16142561.963541716,1.2676589488983154,655802.872865419,0.3342149257659912,10909,0.23791980743408203,66067.0,0.05847430229187012,
jobrange.439,3,4,48967277.003892735,3.343376874923706,15492544.364031838,0.7984769344329834,407588,0.4936079978942871,1058504.0,0.07388830184936523,
jobrange.440,3,4,1876574.1420713852,0.724066972732544,299440.993604355,0.29114794731140137,23740,0.18857550621032715,25937.0,0.04831218719482422,
jobrange.441,4,5,778608.3324495478,0.6789915561676025,44676.23064540938,0.358536958694458,3236,0.23095059394836426,3240.0,0.07962584495544434,
jobrange.442,4,5,15221186.354655664,2.2905313968658447,76320.00000000003,1.0648150444030762,145,0.5458414554595947,924.0,0.04770636558532715,
jobrange.443,4,5,8178.000000000005,0.6869313716888428,264.00000000000017,0.33266758918762207,49,0.19159913063049316,264.0,0.05454373359680176,
jobrange.444,4,5,59149637.86265724,2.1744441986083984,45389532.999999985,1.0446953773498535,2208208,0.8466799259185791,17672797.0,0.13661766052246094,
jobrange.445,4,5,59149637.86265724,2.1706197261810303,39031655.39733169,1.0399775505065918,661438,0.6619265079498291,7015365.0,0.09577655792236328,
jobrange.446,4,5,2540914.052239236,0.5403237342834473,46006.61204402074,0.2483043670654297,1265,0.1560056209564209,10459.0,0.07795858383178711,
jobrange.447,4,5,59149637.86265724,2.532095432281494,45389532.999999985,1.0691266059875488,2255798,0.7894902229309082,21164263.0,0.12368512153625488,
jobrange.448,4,5,84497382.38108096,2.247117280960083,55088463.92058686,1.111839771270752,683557,0.6966171264648438,7225564.0,0.08597755432128906,
jobrange.449,4,5,106153.54158973986,1.0831408500671387,3239.9999999999977,0.6944141387939453,97,0.33875417709350586,1495.0,0.055297136306762695,
jobrange.450,4,5,53116547.18905313,0.842139482498169,17481193.54714952,0.48787856101989746,99769,0.5706393718719482,724755.0,0.09306478500366211,
jobrange.451,4,5,113792.17783340141,0.5958421230316162,12785.999999999998,0.29087305068969727,1414,0.20957136154174805,1797.0,0.07966017723083496,
jobrange.452,4,5,5502000.145389862,0.6272451877593994,1938316.1986460963,0.3080925941467285,64451,0.24868059158325195,426580.0,0.08628177642822266,
jobrange.453,4,5,8950271.75610786,0.9379253387451172,5219857.000000005,0.6543076038360596,896885,0.8089694976806641,2918466.0,0.13927555084228516,
jobrange.454,4,5,259030.65016049717,0.5086863040924072,107380.00000000004,0.3294074535369873,19982,0.39969778060913086,37563.0,0.0612797737121582,
jobrange.455,4,5,14930788.074384974,1.4007763862609863,10904320.999999989,0.9351677894592285,1267231,0.8457179069519043,8123049.0,0.13668417930603027,
jobrange.456,4,5,17927774.39874974,0.4413893222808838,1000214.2795761524,0.2767796516418457,7863,0.16423320770263672,188644.0,0.05503225326538086,
jobrange.457,4,5,24567905.522437666,2.2131803035736084,4225970.167615596,0.9834396839141846,70629,0.5329358577728271,155897.0,0.070556640625,
jobrange.458,4,5,8260537.33262912,0.6265683174133301,212316.33917376254,0.30990099906921387,1583,0.18701457977294922,13146.0,0.05767107009887695,
jobrange.459,4,5,4481943.599687435,0.5651047229766846,2504508.0000000033,0.38510560989379883,299609,0.545074462890625,2500461.0,0.11863827705383301,
jobrange.460,4,5,992812.5503149481,1.0800156593322754,484542.9999999986,0.5365543365478516,71272,0.8459868431091309,272412.0,0.14736628532409668,
jobrange.461,4,5,55485.932219153634,0.9340436458587646,164.0,0.4568502902984619,21,0.278486967086792,57.0,0.04366111755371094,
jobrange.462,4,5,44841308.20925467,2.1871585845947266,4562969.6251051165,0.9380674362182617,34019,0.5152943134307861,389537.0,0.06975483894348145,
jobrange.463,4,5,336993.49107999715,0.6075966358184814,53120.09444526056,0.30831241607666016,1785,0.19221019744873047,1785.0,0.07525277137756348,
jobrange.464,4,5,5502000.145389862,0.5777201652526855,1145414.9321624376,0.28188443183898926,34150,0.20141363143920898,227543.0,0.06602716445922852,
jobrange.465,4,5,2649594.1445830334,0.5583834648132324,10710.000000000002,0.25775146484375,204,0.15892958641052246,2894.0,0.058977603912353516,
jobrange.466,4,5,234864.00000000012,2.253048896789551,1443.9999999999995,0.9663658142089844,364,0.5164322853088379,1444.0,0.07663130760192871,
jobrange.467,4,5,5120216.345889117,1.126894474029541,3940119.9999999977,0.7920870780944824,788129,1.6174354553222656,3880964.0,0.16568732261657715,
jobrange.468,4,5,84497382.38108096,2.7882769107818604,49269133.435426176,1.091881513595581,754355,0.7049329280853271,6228934.0,0.1107628345489502,
jobrange.469,4,5,2834856.3731192015,0.693472146987915,1096076.0,0.36863255500793457,115333,0.30662012100219727,210352.0,0.07570004463195801,
jobrange.470,4,5,782359.4674760253,0.7012283802032471,28857.99999999999,0.3390474319458008,430,0.1945936679840088,19677.0,0.06498122215270996,
jobrange.471,4,5,8125410.849911909,0.5666279792785645,2246804.000000001,0.44552183151245117,119156,0.46854472160339355,1119455.0,0.1278238296508789,
jobrange.472,4,5,31254663.370455045,2.5576465129852295,514800.0,0.9465641975402832,673,0.5145206451416016,12336.0,0.04931974411010742,
jobrange.473,4,5,3874425.6489299736,0.6125037670135498,12463.999999999998,0.27843594551086426,99,0.1695706844329834,3936.0,0.04289102554321289,
jobrange.474,4,5,65878213.475435086,2.3288381099700928,6525794.988551137,1.0273809432983398,64713,0.5570979118347168,522995.0,0.08052587509155273,
jobrange.475,4,5,627469.2151373493,1.2560396194458008,13859.999999999998,0.8375353813171387,115,0.3308722972869873,624.0,0.06850767135620117,
jobrange.476,4,5,3333800.8948863433,0.8967032432556152,232920.8213038675,0.4753072261810303,9812,0.3173866271972656,30464.0,0.09794926643371582,
jobrange.477,4,5,503470.21913915337,2.755540609359741,616.0000000000002,0.9658095836639404,143,0.5156540870666504,560.0,0.064544677734375,
jobrange.478,4,5,9451508.603436805,0.9372472763061523,5129750.188477454,0.5236434936523438,282409,0.477205753326416,757448.0,0.1363234519958496,
jobrange.479,4,5,3855155.099408922,2.828732967376709,47143.99999999994,1.024357795715332,296,0.5461218357086182,1744.0,0.058120012283325195,
jobrange.480,4,5,653493.0347351037,0.8250641822814941,117018.98351988381,0.4724149703979492,7912,0.26160144805908203,10907.0,0.06730842590332031,
jobrange.481,4,5,45097875.01131928,2.8010575771331787,2189103.5632885466,1.1155836582183838,18369,0.7147266864776611,66267.0,0.08481788635253906,
jobrange.482,4,5,37544276.41620356,2.5532991886138916,18761583.999999985,1.100888729095459,1730801,0.8837649822235107,2467053.0,0.11231446266174316,
jobrange.483,4,5,3034929.4373360067,0.5498473644256592,15749.999999999993,0.25704479217529297,299,0.1592395305633545,2002.0,0.053560495376586914,
jobrange.484,4,5,1740084.9357252058,1.033128023147583,899054.0000000031,0.5874266624450684,378594,0.9552092552185059,463895.0,0.11174368858337402,
jobrange.485,4,5,26693193.2728282,0.8110296726226807,2633813.319968294,0.4080064296722412,35247,0.261735200881958,438641.0,0.07929444313049316,
jobrange.486,4,5,3310869.8646099395,0.8242900371551514,7520.000000000007,0.4278395175933838,104,0.24258971214294434,1176.0,0.03820371627807617,
jobrange.487,4,5,272040.57752306404,1.0703437328338623,1800.0000000000005,0.6726117134094238,48,0.32578539848327637,176.0,0.05989384651184082,
jobrange.488,4,5,155001.53985140956,0.785851240158081,1511.9999999999993,0.344757080078125,80,0.1980741024017334,1400.0,0.0655367374420166,
jobrange.489,4,5,101059.94649637351,0.3824582099914551,359.9999999999998,0.23760032653808594,27,0.14258122444152832,42.0,0.06123971939086914,
jobrange.490,4,5,50623464.332019575,2.0031285285949707,8057492.874057618,0.9375128746032715,98937,0.514063835144043,1178552.0,0.0849461555480957,
jobrange.491,4,5,4481943.599687435,0.7288448810577393,2504508.0000000033,0.3570694923400879,275335,0.5085747241973877,2290527.0,0.10674047470092773,
jobrange.492,4,5,3689180.054141404,1.079371690750122,196420.2929553519,0.6734178066253662,3590,0.3307809829711914,28070.0,0.06622982025146484,
jobrange.493,4,5,3217573.063041484,0.8194046020507812,6623.999999999995,0.42734766006469727,56,0.2451307773590088,204.0,0.04229021072387695,
jobrange.494,4,5,445640.2516916435,0.6315062046051025,28359.99999999999,0.4268629550933838,2750,0.5771355628967285,6359.0,0.1422593593597412,
jobrange.495,4,5,32758804.38995433,1.3091959953308105,1662248.717859598,0.7800793647766113,2616,0.3895394802093506,18660.0,0.0802156925201416,
jobrange.496,4,5,45.002674328838474,0.41301536560058594,4.0,0.34380221366882324,0,0.33580780029296875,0.0,0.07204604148864746,
jobrange.497,4,5,44050.74977987854,0.3539924621582031,39.00000000000001,0.03276681900024414,12,0.020805835723876953,12.0,0.041281700134277344,
jobrange.498,4,5,28693382.76465985,0.9020469188690186,1575778.9578512546,0.4853627681732178,42215,0.36385464668273926,261428.0,0.08305025100708008,
jobrange.499,4,5,1261.714247612497,0.4219996929168701,54.782764361766475,0.19013476371765137,3,0.10463857650756836,3.0,0.05950665473937988,
jobrange.500,4,5,24272.468679201218,0.8982639312744141,614.9999999999998,0.48693299293518066,61,0.24663162231445312,61.0,0.0645456314086914,
jobrange.501,4,5,310.4523572489392,0.20064830780029297,14.0,0.12431883811950684,0,0.08332157135009766,0.0,0.056732177734375,
jobrange.502,4,5,548073.7756765231,1.9545586109161377,5591.999999999998,0.7482953071594238,53,0.4164872169494629,53.0,0.053018808364868164,
